node_id,label,node_type,subtype,birth_year,n_decorations,has_portrait,entry_length_chars,page,page_url
L1912-01519,KHIAT (Simon),person_with_entry,justice_law,1881,1,0,444,250,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f274.item
L1912-01526,KLEPPER (Georges),person_with_entry,administration,1865,4,1,3551,250,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f274.item
L1912-01527,KLOTH (Charles-Rodolphe-Tliôodore),person_with_entry,,1853,1,0,186,251,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f275.item
L1912-01540,KRAYENBUHL (Jules-François),person_with_entry,agriculture,1859,2,0,334,253,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f277.item
L1912-01543,KRISKIS (Martin),person_with_entry,military,1859,0,0,693,253,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f277.item
L1912-01556,LABBASSI (Mohamed Dehmani),person_with_entry,education_science,1868,4,0,421,254,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f278.item
L1912-01557,LABBÈ (),person_with_entry,justice_law,1869,2,0,519,254,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f278.item
L1912-01558,LACOMBRADE (Paul-Roger),person_with_entry,,1879,2,0,959,254,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f278.item
L1912-01559,LACORRE (),person_with_entry,education_science,1872,2,0,609,254,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f278.item
L1912-01560,LACORRE (Pierre),person_with_entry,,1870,2,0,596,254,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f278.item
L1912-01561,LACROIX (Aimé),person_with_entry,administration,1855,3,0,443,255,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f279.item
L1912-01562,LACROIX (Emile),person_with_entry,press_letters_arts,1863,1,0,443,255,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f279.item
L1912-01565,LAFFAGE (Antoiûn-Louis),person_with_entry,education_science,1858,2,0,1033,255,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f279.item
L1912-01566,LAFFORGUE (Francis-François-Emmanuel-Joseph),person_with_entry,education_science,1874,2,1,829,255,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f279.item
L1912-01567,LAFITTE (Paul-André-Alexandre),person_with_entry,,1863,4,1,957,256,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f280.item
L1912-01568,LAFONT (Hassen),person_with_entry,administration,1883,0,0,153,256,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f280.item
L1912-01570,LAGRANGE (Horace),person_with_entry,military,1874,2,0,597,256,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f280.item
L1912-01572,LAINE (Pierre-Antoine-Charles),person_with_entry,medicine_health,1855,1,0,719,256,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f280.item
L1912-01573,LAKBEGHE (Moslefa Bou),person_with_entry,,1880,1,0,589,256,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f280.item
L1912-01574,LAKHOUA (Ahmed),person_with_entry,politics_native_admin,1869,1,0,368,256,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f280.item
L1912-01575,LAKHOUA (),person_with_entry,administration,1872,1,0,618,257,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f281.item
L1912-01577,LALLIERMONET (Hjlaire),person_with_entry,,1850,4,1,4210,257,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f281.item
L1912-01579,LAMBERT (Basile),person_with_entry,medicine_health,1861,1,1,1903,258,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f282.item
L1912-01580,LAMINE BEN HADJ M'BAREK (),person_with_entry,commerce,1884,0,0,116,258,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f282.item
L1912-01582,LAMOLINERIE (Jean-Pierre),person_with_entry,,1860,0,0,728,258,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f282.item
L1912-01583,LAMOUROUX (Pierre-Louis),person_with_entry,commerce,1875,0,1,367,258,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f282.item
L1912-01584,LANÇON (Emile),person_with_entry,industry_crafts,1843,2,0,462,259,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f283.item
L1912-01585,LANDEROIN (Séraphin- Marie - Joseph),person_with_entry,education_science,1865,2,1,956,259,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f283.item
L1912-01586,LANGELLA (Jean-Antoine),person_with_entry,transport_maritime,1869,0,0,226,259,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f283.item
L1912-01587,LANGLOIS (Marie-Adolphe-Chery),person_with_entry,education_science,1848,2,1,379,259,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f283.item
L1912-01588,LANNE (Elie),person_with_entry,medicine_health,1870,0,0,308,259,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f283.item
L1912-01590,LAPAUZE (Germain-Ernest),person_with_entry,,1868,0,0,155,259,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f283.item
L1912-01591,LARGUÈGHE (Khlil),person_with_entry,education_science,1874,3,1,1014,259,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f283.item
L1912-01592,LARROUYAT (Pierre),person_with_entry,medicine_health,1851,4,0,2374,260,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f284.item
L1912-01593,LAURET (Emmanuel-Joseph),person_with_entry,administration,1865,2,0,388,260,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f284.item
L1912-01594,LAVERDET (Henri-Hippolyle),person_with_entry,military,1878,2,1,985,260,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f284.item
L1912-01596,LAVIGERIE (Charles-Marlial-Allemand),person_with_entry,,1825,0,0,1550,261,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f285.item
L1912-01597,LEAL (Charles-Henri),person_with_entry,transport_maritime,1852,6,0,3613,261,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f285.item
L1912-01598,LECA (Henri),person_with_entry,,1884,0,0,637,261,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f285.item
L1912-01599,LECA (Toussaint),person_with_entry,,1884,7,0,1585,262,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f286.item
L1912-01600,LEFEBVRE (Louis-Georges),person_with_entry,education_science,1863,2,1,547,262,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f286.item
L1912-01601,LÉGER (Bernard),person_with_entry,administration,1871,3,0,1173,262,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f286.item
L1912-01604,LEJOSNE (Henri-Joseph),person_with_entry,military,1857,2,0,341,263,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f287.item
L1912-01605,LELU (Lucien-Victor),person_with_entry,education_science,1865,2,0,669,263,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f287.item
L1912-01606,LEMAIRE (Georges),person_with_entry,medicine_health,,0,1,634,263,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f287.item
L1912-01607,LEMANSKI (Witold-Charles),person_with_entry,medicine_health,1862,2,1,2590,263,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f287.item
L1912-01609,LEONI (Paul),person_with_entry,administration,1876,0,0,293,264,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f288.item
L1912-01610,LEPINEY (Charles-Pierre),person_with_entry,military,1854,2,1,2615,264,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f288.item
L1912-01611,LEROY (Louis),person_with_entry,engineering_architecture,,0,0,240,264,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f288.item
L1912-01612,LESCAR (),person_with_entry,commerce,,1,0,1093,264,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f288.item
L1912-01613,LESCOT (Pierre-Marie-Joseph),person_with_entry,medicine_health,1869,0,0,173,265,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f289.item
L1912-01614,LESCURE (Paul),person_with_entry,administration,1869,2,0,742,265,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f289.item
L1912-01615,LESSEPS (Mathieu DE),person_with_entry,justice_law,1774,1,0,1018,265,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f289.item
L1912-01616,LETOURNEUR (Reilé-Charles-Albcrl),person_with_entry,justice_law,1876,2,1,1021,265,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f289.item
L1912-01617,LEVI (Guglielmo),person_with_entry,medicine_health,1868,0,0,495,266,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f290.item
L1912-01618,LÉVY (),person_with_entry,military,,0,0,377,266,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f290.item
L1912-01619,LËVY (),person_with_entry,press_letters_arts,,2,0,539,266,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f290.item
L1912-01620,LEYGONIE (),person_with_entry,military,1848,1,1,1144,266,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f290.item
L1912-01621,LIBY (Henri-Auguste-Marcel),person_with_entry,agriculture,1876,2,0,277,267,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f291.item
L1912-01623,LIËGEY (Edouard),person_with_entry,medicine_health,,1,0,446,267,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f291.item
L1912-01626,LIOTIER (Paul-Joseph),person_with_entry,justice_law,1866,2,1,700,268,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f292.item
L1912-01628,LIVET (Henri),person_with_entry,administration,1871,3,0,450,268,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f292.item
L1912-01629,LOCHE (Fernand DE),person_with_entry,agriculture,1845,3,0,546,268,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f292.item
L1912-01630,LOCHE (Paulin),person_with_entry,administration,1864,2,0,1077,268,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f292.item
L1912-01631,LOCHET (François),person_with_entry,,1861,2,1,526,269,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f293.item
L1912-01632,LODS (Ernest),person_with_entry,,1865,2,0,296,269,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f293.item
L1912-01633,LODS (Louis),person_with_entry,education_science,1865,3,0,586,269,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f293.item
L1912-01634,LOGEROT (François-Auguste),person_with_entry,military,1825,1,0,660,269,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f293.item
L1912-01635,LOGOTHETTI (),person_with_entry,military,1852,1,0,495,269,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f293.item
L1912-01637,LOIR (Adrien),person_with_entry,,1862,3,0,505,269,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f293.item
L1912-01638,LOIZON (Louis-Joseph),person_with_entry,justice_law,1841,2,0,568,269,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f293.item
L1912-01639,LORIN (Henri),person_with_entry,education_science,1866,2,0,991,269,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f293.item
L1912-01640,LOTH (Gaston),person_with_entry,administration,1866,4,0,1242,270,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f294.item
L1912-01644,LOVY (F.),person_with_entry,medicine_health,1864,1,0,683,270,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f294.item
L1912-01645,LUCIANI (Pierre-Paul),person_with_entry,medicine_health,1867,2,1,751,270,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f294.item
L1912-01646,LUMBROSO (Abramino),person_with_entry,commerce,1869,0,0,278,271,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f295.item
L1912-01647,LUMBROSO (Achille),person_with_entry,commerce,1858,2,0,661,271,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f295.item
L1912-01648,LUMBROSO (Alexandre),person_with_entry,medicine_health,1859,0,0,81,271,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f295.item
L1912-01649,LUMBROSO (Eugène),person_with_entry,industry_crafts,1853,1,0,189,271,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f295.item
L1912-01650,LUMBROSO (Giacomo),person_with_entry,diplomacy,1847,0,0,103,271,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f295.item
L1912-01651,LURIE (Jules-Pierre),person_with_entry,education_science,1877,1,0,363,271,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f295.item
L1912-01656,MACCOTTA (Giuseppe),person_with_entry,medicine_health,1864,2,0,618,272,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f296.item
L1912-01657,MACHUEL (Louis-Pierre),person_with_entry,military,1848,5,1,1195,272,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f296.item
L1912-01658,MACHWITZ (),person_with_entry,administration,,0,0,285,272,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f296.item
L1912-01659,MACLER (),person_with_entry,engineering_architecture,1849,1,1,605,272,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f296.item
L1912-01665,MAGNANI (Henry),person_with_entry,,1876,0,0,182,273,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f297.item
L1912-01666,MAGUEUR (Pierre),person_with_entry,,1856,1,0,202,273,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f297.item
L1912-01667,MAGUY (J.-B.),person_with_entry,education_science,1854,3,0,549,273,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f297.item
L1912-01671,MAHMOUD-BEY (),person_with_entry,,,0,0,351,274,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f298.item
L1912-01674,MAI (René),person_with_entry,engineering_architecture,,0,0,247,274,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f298.item
L1912-01675,MAIRE (Charles-Aristide),person_with_entry,transport_maritime,1867,2,1,773,274,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f298.item
L1912-01681,MALET (François),person_with_entry,,1872,3,1,439,275,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f299.item
L1912-01682,MALFILATRE (Henri),person_with_entry,finance_banking,,1,0,209,275,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f299.item
L1912-01684,MALINAS (Albert),person_with_entry,medicine_health,1848,5,1,4713,275,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f299.item
L1912-01687,MANISCALCO (Joseph),person_with_entry,industry_crafts,1858,1,0,688,276,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f300.item
L1912-01690,MARCESCHEAU (),person_with_entry,military,,0,0,397,277,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f301.item
L1912-01692,MARCHIONI (Louis),person_with_entry,administration,1871,1,0,671,277,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f301.item
L1912-01695,MARINI (Félix),person_with_entry,military,,1,0,193,277,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f301.item
L1912-01696,MARINI (Germain-Françojis-Scipion- Léon-Philippe),person_with_entry,medicine_health,1876,0,0,728,277,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f301.item
L1912-01698,MAROT (Raymond-Emmanuel),person_with_entry,military,1857,1,0,512,278,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f302.item
L1912-01699,MARQUET (Louis),person_with_entry,,1871,2,0,425,278,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f302.item
L1912-01701,MARSAL (Henri),person_with_entry,agriculture,1872,1,0,96,278,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f302.item
L1912-01702,MARTEL (François-Joannès),person_with_entry,justice_law,1854,0,0,684,278,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f302.item
L1912-01703,MARTIN (Joseph),person_with_entry,,1858,3,1,755,278,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f302.item
L1912-01704,MARTIN (Paul),person_with_entry,,1881,0,0,180,279,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f303.item
L1912-01705,MARTINEAU (Charles-Pierre-V.ictor.loseph-Louis),person_with_entry,justice_law,1861,1,0,911,279,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f303.item
L1912-01706,MARTINIER (A.),person_with_entry,administration,1888,0,0,296,279,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f303.item
L1912-01707,MARZAG (Louis-Marcel),person_with_entry,,1877,2,0,489,279,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f303.item
L1912-01709,MASSARI (Emile),person_with_entry,,1850,0,0,710,280,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f304.item
L1912-01710,MASSÉ (Jean-Daniel),person_with_entry,justice_law,1872,3,1,1642,280,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f304.item
L1912-01711,MASSÉ (Louis),person_with_entry,justice_law,1865,1,0,495,280,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f304.item
L1912-01712,MASSELOT (),person_with_entry,administration,1867,2,0,555,280,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f304.item
L1912-01713,MASSIGAULT (Justin),person_with_entry,education_science,,0,0,4244,280,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f304.item
L1912-01717,MATHIEU (Charles),person_with_entry,,1868,2,0,533,281,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f305.item
L1912-01718,MATHIEU (Gustave),person_with_entry,justice_law,1842,1,0,347,282,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f306.item
L1912-01720,MATTEI (Aétius),person_with_entry,,1861,3,0,665,282,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f306.item
L1912-01721,MATTÉI (César),person_with_entry,,1860,1,0,191,282,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f306.item
L1912-01722,MATTEI (Paul),person_with_entry,finance_banking,1854,1,0,199,282,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f306.item
L1912-01723,MATTEIS (Albert DE),person_with_entry,justice_law,1869,2,0,289,282,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f306.item
L1912-01724,MAUBACQ (Henri-Ernëst-Louis),person_with_entry,justice_law,1852,1,1,360,282,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f306.item
L1912-01725,MAUGER (Félicien-Henri),person_with_entry,education_science,1870,0,0,182,283,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f307.item
L1912-01726,M AURAS (Félix),person_with_entry,,1858,3,0,287,283,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f307.item
L1912-01728,MAURIN (Georges-ConstanHoachim),person_with_entry,military,1870,2,0,768,283,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f307.item
L1912-01729,M A U R Y (Armand-Pierre-Louis-JeanBaptisle),person_with_entry,agriculture,1871,1,0,488,283,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f307.item
L1912-01731,MAZET (Antoine-Antonin),person_with_entry,justice_law,1863,1,0,230,283,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f307.item
L1912-01732,MAZET (Pierre),person_with_entry,justice_law,1867,1,1,396,283,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f307.item
L1912-01733,MAZIËRES (Marc-Alfred DE),person_with_entry,transport_maritime,1875,3,1,2121,284,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f308.item
L1912-01734,MAZOYER (Emile),person_with_entry,military,1863,2,0,614,284,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f308.item
L1912-01736,MEARY (),person_with_entry,,1879,0,0,493,284,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f308.item
L1912-01738,MECHIRKI (Mohamed),person_with_entry,administration,1885,0,1,944,284,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f308.item
L1912-01743,MÉDINA (),person_with_entry,diplomacy,1860,1,0,1313,286,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f310.item
L1912-01750,MEINIER (Marius-Emile-Louis),person_with_entry,finance_banking,1870,1,0,184,286,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f310.item
L1912-01757,MÊME (René),person_with_entry,administration,1864,0,0,317,287,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item
L1912-01758,MÉNAGE (),person_with_entry,,,1,0,145,287,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item
L1912-01759,MENATTI (Atlilio),person_with_entry,medicine_health,1861,2,0,285,287,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item
L1912-01762,MENOTTI (Antoine),person_with_entry,,1847,1,1,221,287,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item
L1912-01763,MENSOUR (),person_with_entry,commerce,1833,0,0,83,287,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item
L1912-01764,MENSOUR (),person_with_entry,commerce,1863,0,0,71,287,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item
L1912-01765,MENVIELLE (Jean),person_with_entry,medicine_health,1872,2,0,585,287,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item
L1912-01773,MERCIER (François),person_with_entry,administration,1871,1,0,403,288,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item
L1912-01774,MERCIER (Norbert),person_with_entry,commerce,,2,0,459,288,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item
L1912-01775,MERLIN (Alfred-Maurice-Joseph),person_with_entry,,1876,2,1,535,288,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item
L1912-01784,METLAOUI-GARE (V. Philippe - Thomas.),person_with_entry,engineering_architecture,,0,0,805,288,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item
L1912-01788,MICHAUD (),person_with_entry,engineering_architecture,,0,0,220,289,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f313.item
L1912-01790,MICHAUX (Lucien),person_with_entry,military,1868,4,0,576,289,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f313.item
L1912-01791,MICHAUX (René),person_with_entry,,1879,1,0,356,289,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f313.item
L1912-01792,MICHEL (Edmond - François-Richard),person_with_entry,administration,1872,2,0,875,289,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f313.item
L1912-01795,MIFSUD (Hector),person_with_entry,justice_law,1878,0,0,314,290,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f314.item
